Domain,Number of DNS requests,Missed DNS requests missed,Number of Packets,Number of Bytes,Estimated Packets,Estimated Bytes
premium-serving-428909459.us-east-1.elb.amazonaws.com,4,0,0,0,0.0,0.0
i2-yteqpdephtzovkqyqyotzkjcaxmvac.init.cedexis-radar.net,2,0,0,0,0.0,0.0
9.213.155.104.bc.googleusercontent.com,8,0,0,0,0.0,0.0
p3plsmtp06-05.prod.phx3.secureserver.net,3,0,0,0,0.0,0.0
smtp-coi-g10-028.aweber.com,3,0,0,0,0.0,0.0
mail-eopbgr140078.outbound.protection.outlook.com,7,0,0,0,0.0,0.0
onedriveclubprodbn20024.blob.core.windows.net,5,0,0,0,0.0,0.0
r5---sn-ab5l6ndr.gvt1.com,4,0,0,0,0.0,0.0
infinite-frog-seatwb3yuws2b6uqlnumtx7u.ssl.herokudns.com,6,0,0,0,0.0,0.0
mail.mail125.atl231.mcsv.net,4,0,0,0,0.0,0.0
android-cdn-client.fitbit.com,3,0,21,1158,21.0,1158.0
zoomff312724672zc.zoom.us,25,0,0,0,0.0,0.0
zoomff3127176151zc.zoom.us,27,0,0,0,0.0,0.0
zoomff5228109245zc.zoom.us,25,0,0,0,0.0,0.0
zoomff3126191230zc.zoom.us,25,0,0,0,0.0,0.0
mail-bn8nam12on2046.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
a-h2-instartops-002.insnw.net,5,0,0,0,0.0,0.0
iad02.sync.search.spotxchange.com,8,0,0,0,0.0,0.0
worldofsolitaire.com,4,0,0,0,0.0,0.0
blogspot.l.googleusercontent.com,2,0,0,0,0.0,0.0
essesx201v-netmgt.Princeton.EDU,3,0,0,0,0.0,0.0
www.poetryfoundation.org,4,0,0,0,0.0,0.0
www.poetryfoundation.org.cdn.cloudflare.net,2,0,0,0,0.0,0.0
bis.vidazoo.com.herokudns.com,4,0,0,0,0.0,0.0
davinciinstitute.com,2,0,0,0,0.0,0.0
balance.mercury.basicattentiontoken.org,1,0,14,932,14.0,932.0
mx65.b.outbound.createsend.com,6,0,0,0,0.0,0.0
ip.azwus2-client-s.msnmessenger.msn.com.akadns.net,1,0,0,0,0.0,0.0
wildcard-ads-new-1653986885.us-east-1.elb.amazonaws.com,34,0,0,0,0.0,0.0
75fe68a18b77c61ab1faa347bc3244e6.safeframe.googlesyndication.com,1,0,0,0,0.0,0.0
mx28.a.outbound.createsend.com,8,0,0,0,0.0,0.0
mx1.washingtonmatrix.com,2,0,0,0,0.0,0.0
mta3.exct.bonnerandpartners.com,6,0,28,1836,28.0,1836.0
a27-225.smtp-out.us-west-2.amazonses.com,2,0,0,0,0.0,0.0
gspe35-ssl.ls-apple.com.akadns.net,18,0,0,0,0.0,0.0
ec-prod-2.us-west-2.elasticbeanstalk.com,3,0,0,0,0.0,0.0
apply-princeton-edu.cdn.technolutions.net,14,0,0,0,0.0,0.0
r2---sn-vgqs7nes.googlevideo.com,1,0,33069,1785882,33069.0,1785882.0
klehr-com.mail.protection.outlook.com,1,0,0,0,0.0,0.0
onedriveclucprodbn20005.blob.core.windows.net,1,0,0,0,0.0,0.0
topic-sticker-vending.snapchat.com,3,0,44,2964,44.0,2964.0
mail-gu03-crm-ms03.avature.net,2,0,0,0,0.0,0.0
mail112.secondstreetmail.com,2,0,0,0,0.0,0.0
zoomva3127121236zc.zoom.us,28,0,0,0,0.0,0.0
zoomva522821832zc.zoom.us,26,0,0,0,0.0,0.0
785d8964-8414-4936-9d73-a94b88ddda00.mock.pstmn.io,1,0,0,0,0.0,0.0
dls.di.atlas.samsung.com,6,0,737,49146,737.0,49146.0
176.198.66.34.bc.googleusercontent.com,3,0,0,0,0.0,0.0
252.77.255.27.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,134,0,0,0,0.0,0.0
partners-alb-1113315349.us-east-1.elb.amazonaws.com,16,0,0,0,0.0,0.0
o12.m.reply1.ebay.com,6,0,202,13340,202.0,13340.0
packageconcierge.com,3,0,0,0,0.0,0.0
tk2-218-18761.vs.sakura.ne.jp,3,0,0,0,0.0,0.0
amer.ng.msg.teams-msgapi.trafficmanager.net,3,0,21,1406,21.0,1406.0
new-heymon-infranet5.Princeton.EDU,3,0,0,0,0.0,0.0
bt-proxy-prod-2.us-east-1.elasticbeanstalk.com,2,0,0,0,0.0,0.0
exct.bonnerandpartners.com,2,0,0,0,0.0,0.0
ak8.gccannouncements.com,1,0,0,0,0.0,0.0
searchvalidation.com,1,0,25,1374,25.0,1374.0
d70065a.ess.barracudanetworks.com,1,0,0,0,0.0,0.0
static.181.72.9.5.clients.your-server.de,2,0,0,0,0.0,0.0
139.red-217-125-110.staticip.rima-tde.net,8,0,0,0,0.0,0.0
d70065b.ess.barracudanetworks.com,1,0,0,0,0.0,0.0
s01063c37866eee85.vs.shawcable.net,6,0,0,0,0.0,0.0
s1.gs1.wac.edgecastcdn.net,4,0,0,0,0.0,0.0
i2-ezudkgjdkikctahgsffafpcpibhsvl.init.cedexis-radar.net,2,0,0,0,0.0,0.0
r.remarketingpixel.com,3,0,0,0,0.0,0.0
allmygreatestlife.com,4,0,0,0,0.0,0.0
r2---sn-ab5sznld.googlevideo.com,1,0,18455,1218038,18455.0,1218038.0
ns4.synchronyfinancial.com,2,0,0,0,0.0,0.0
ns1.synchronyfinancial.com,2,0,0,0,0.0,0.0
ns5.synchronyfinancial.com,2,0,0,0,0.0,0.0
mail.synchronyfinancial.com,2,0,0,0,0.0,0.0
ns2.synchronyfinancial.com,2,0,0,0,0.0,0.0
ns3.synchronyfinancial.com,2,0,0,0,0.0,0.0
ns6.synchronyfinancial.com,2,0,0,0,0.0,0.0
139.123.122.199.list.dnswl.org,2,0,0,0,0.0,0.0
PCO-R901HCB2.pu.win.princeton.edu,1,0,0,0,0.0,0.0
52.42.97.93._spf.sparkpostmail.com,1,0,0,0,0.0,0.0
trccompanies-com.mail.protection.outlook.com,1,0,0,0,0.0,0.0
wawd.mx.e.sparkpost.com,1,0,0,0,0.0,0.0
device-messaging-na.amazon.com,2,0,14,768,14.0,768.0
email.oldnavy.com.lookup.dkimwl.org,2,0,0,0,0.0,0.0
cl.vd.f.360.cn,3,0,7,386,7.0,386.0
sync-721-us-west-2.sync.services.mozilla.com,4,0,0,0,0.0,0.0
lp-push-server-33.lastpass.com,2,0,0,0,0.0,0.0
93.97.42.52.list.dnswl.org,1,0,0,0,0.0,0.0
foodservicedirectorder.com,3,0,0,0,0.0,0.0
188.143.145.31.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,4,0,0,0,0.0,0.0
c-68-37-92-238.hsd1.mi.comcast.net,6,0,35,2326,35.0,2326.0
r1---sn-3pm7dn7s.googlevideo.com,4,0,0,0,0.0,0.0
r4---sn-vgqskn7l.googlevideo.com,4,0,0,0,0.0,0.0
mol-cristea-m551.Princeton.EDU,4,0,0,0,0.0,0.0
guc3-accesspoint-b-qltq.ap.spotify.com,1,0,0,0,0.0,0.0
mta.scrippshealth-email.org,2,0,41,2706,41.0,2706.0
220.183.86.119.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
pagead2.googleadservices.com,6,0,0,0,0.0,0.0
firebase-settings.crashlytics.com,2,0,40,2668,40.0,2668.0
b.scorecardresearch.com.edgesuite.net,1,0,0,0,0.0,0.0
p30-keyvalueservice.icloud.com,5,0,0,0,0.0,0.0
ConnectedCommunity.org,9,0,0,0,0.0,0.0
mail-gu01-crm-ms02.avature.net,2,0,0,0,0.0,0.0
by3pv2.ng.msg.teams.microsoft.com.akadns.net,1,0,16,1076,16.0,1076.0
bmedia.justservingfiles.net,2,0,0,0,0.0,0.0
noam.msgapi.teams.microsoft.com,1,0,0,0,0.0,0.0
dualstack.f3.shared.global.fastly.net,5,0,0,0,0.0,0.0
84717502-7f31-4f09-9d90-10d9f6bd9a14.oms.opinsights.azure.com,2,0,0,0,0.0,0.0
5584f0baed432913379b159a63ca144a.fp.measure.office.com,1,0,0,0,0.0,0.0
psyneulinkprinceton.slack.com,3,0,0,0,0.0,0.0
p10-keyvalueservice.icloud.com,6,0,31,2062,31.0,2062.0
www.collegetowncommunities.com,4,0,0,0,0.0,0.0
83.24.13.229.ipv4.supernova.orange.pl,4,0,0,0,0.0,0.0
fixed-187-189-11-49.totalplay.net,8,0,0,0,0.0,0.0
r5---sn-ab5sznly.c.youtube.com,2,0,0,0,0.0,0.0
r5.sn-ab5sznly.c.youtube.com,1,0,0,0,0.0,0.0
xml.adokutcontextual.com,2,0,0,0,0.0,0.0
edge-187.usnyc.ce.apple-dns.net,10,0,0,0,0.0,0.0
koi-3qnljh7a5u.marketingautomation.services,1,0,0,0,0.0,0.0
update-officeaddin.grammarly.com,1,0,0,0,0.0,0.0
zn6p9bxntjlusyijn-gamestop.siteintercept.qualtrics.com,1,0,50,2712,50.0,2712.0
soccoprint.soc.lsa.umich.edu,4,0,0,0,0.0,0.0
growingupbilingual.com,2,0,0,0,0.0,0.0
init.push-apple.com.akadns.net,2,0,0,0,0.0,0.0
onedriveclubprodbn20001.blob.core.windows.net,6,0,0,0,0.0,0.0
20.44.185.192.list.dnswl.org,2,0,0,0,0.0,0.0
251.244.192.203.zen.spamhaus.org,2,0,0,0,0.0,0.0
20.44.185.192.dnsbl.sorbs.net,3,0,0,0,0.0,0.0
251.244.192.203.dnsbl.sorbs.net,3,0,0,0,0.0,0.0
33.courier-push-apple.com.akadns.net,3,0,0,0,0.0,0.0
userhistory-web.us-east-1.prod.expedia.com,5,0,0,0,0.0,0.0
p.shared.global.fastly.net,3,0,0,0,0.0,0.0
scrippshealth-email.org,2,0,0,0,0.0,0.0
scholar.googleusercontent.com,8,0,0,0,0.0,0.0
mail-in.cc.l.columbia.edu,40,0,197,13034,197.0,13034.0
mail-bn8nam12on2128.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
princeton.naxosmusiclibrary.com,2,0,0,0,0.0,0.0
sonic315-21.consmr.mail.ne1.yahoo.com,3,0,1224,80772,1224.0,80772.0
array502.prod.do.dsp.mp.microsoft.com,4,0,0,0,0.0,0.0
mta2.collectionsetcmail.com,1,0,0,0,0.0,0.0
forms.mailmunch.co.herokudns.com,1,0,0,0,0.0,0.0
puzzles.tribunecontentagency.com,1,0,221,14642,221.0,14642.0
r5---sn-ab5l6nzy.googlevideo.com,6,0,983,41286,983.0,41286.0
wuhrlabworkspace.slack.com,3,0,0,0,0.0,0.0
ec2-52-82-100-177.cn-northwest-1.compute.amazonaws.com.cn,2,0,0,0,0.0,0.0
rw-yieldmo-com-1233107411.us-east-1.elb.amazonaws.com,7,0,0,0,0.0,0.0
o9.mailings-newsletters.law360.com,2,0,0,0,0.0,0.0
asepmaulanaismail.com,8,0,0,0,0.0,0.0
s3-prd-prd-puzzle-cms.s3.amazonaws.com,1,0,659,35658,659.0,35658.0
collectionsetcmail.com,2,0,0,0,0.0,0.0
f2.taboola.map.fastly.net,18,0,0,0,0.0,0.0
reachbeyondsolutions.com,2,0,0,0,0.0,0.0
95-54-46-211.dynamic.lenobl.dslavangard.ru,2,0,0,0,0.0,0.0
prod.taboola.map.fastly.net,7,0,0,0,0.0,0.0
sni.star.http2.cdn.it.best-tv.com.c.footprint.net,8,0,0,0,0.0,0.0
gsp57-ssl-background.ls.apple.com,4,0,0,0,0.0,0.0
eissql206w-netmgt.Princeton.EDU,3,0,0,0,0.0,0.0
new-heymon-infranet2.Princeton.EDU,4,0,0,0,0.0,0.0
us-central1-callpower-repair-1548316784218.cloudfunctions.net,2,0,0,0,0.0,0.0
2a842da8f4b1a481ca1e2978140bf339.safeframe.googlesyndication.com,1,0,0,0,0.0,0.0
45ecc3fb12d1c65b5dcd29b707869a31.safeframe.googlesyndication.com,1,0,0,0,0.0,0.0
pagead-googlehosted.l.google.com,1,0,0,0,0.0,0.0
43.178.28.77.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,4,0,0,0,0.0,0.0
roxdb02qa-netmgt.Princeton.EDU,3,0,0,0,0.0,0.0
collections.md.mp.microsoft.com,14,0,26,1516,26.0,1516.0
sg.api.io.mi.com,2,0,130,8620,130.0,8620.0
pc4.takami-unet.ocn.ne.jp,15,0,0,0,0.0,0.0
en-data.onyx-international.cn,2,0,6,404,6.0,404.0
version-lucidchart-com.s3.amazonaws.com,4,0,0,0,0.0,0.0
princetontestseedapi.elluciancrmadvance.com,2,0,0,0,0.0,0.0
220be13184f576a69558ba06f9ef85f1.safeframe.googlesyndication.com,1,0,0,0,0.0,0.0
0130017233e31cabbb089c16cfdbe3f8.safeframe.googlesyndication.com,1,0,0,0,0.0,0.0
8996fb2e4acc54ce5e094d6143bdd436.safeframe.googlesyndication.com,1,0,0,0,0.0,0.0
1d698352204749d02f9b728116ecf609.safeframe.googlesyndication.com,2,0,0,0,0.0,0.0
mcs2-cloudstation-eu-central-1.prod.hydra.sophos.com,1,0,0,0,0.0,0.0
27-32-254-205.static.tpgi.com.au,2,0,0,0,0.0,0.0
zn3mj4uj3nxslnmih-tribune.siteintercept.qualtrics.com,1,0,49,2694,49.0,2694.0
explainervideosagency.com,10,0,26,1724,26.0,1724.0
rs2pbraxh5hmaxumz5pq-psooks-d9bed59a4-clientnsv4-s.akamaihd.net,1,0,8,536,8.0,536.0
140-180-240-196_s-23-63-78-65_ts-1586286431-clienttons-s.akamaihd.net,1,0,20,1328,20.0,1328.0
server43.electronicmailcoupons.com,7,0,0,0,0.0,0.0
instructure-uploads.s3.amazonaws.com,24,0,42,2292,42.0,2292.0
1.outbound4.em.boscovs.com,4,0,38,2496,38.0,2496.0
outbound-191-239.usw2.aws.post.pinterest.com,8,0,0,0,0.0,0.0
o1.delivery.memberclicks-mail.net,3,0,0,0,0.0,0.0
tropical.sms-mail-message.com,8,0,0,0,0.0,0.0
cpc153427-runc7-2-0-cust204.1-3.cable.virginm.net,5,0,0,0,0.0,0.0
o129.mail.announcements.soundcloud.com,7,0,0,0,0.0,0.0
qw01014.businesswatchnetwork.com,6,0,0,0,0.0,0.0
xhamsternudevista.com,10,0,0,0,0.0,0.0
azcus1-client-s.msnmessenger.msn.com.akadns.net,5,0,0,0,0.0,0.0
mx144.a.outbound.createsend.com,16,0,0,0,0.0,0.0
WineEnthusiastcom12.mta.dotmailer.com,10,0,0,0,0.0,0.0
p-impout002aa.msg.pkvw.co.charter.net,1,0,0,0,0.0,0.0
mail169.dedicated.media24.eversrv.com,4,0,0,0,0.0,0.0
q2.shared.global.fastly.net,12,0,0,0,0.0,0.0
firebat-25-aftbamr311-100600.na.api.amazonvideo.com,1,0,22,1468,22.0,1468.0
mail-mw2nam12on2065.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
onedriveclubprodbn20028.blob.core.windows.net,4,0,0,0,0.0,0.0
p4-bax5nykyzgfbk-hq3lhqwhajpcwlx6-if-v6exp3-v4.metric.gstatic.com,2,0,0,0,0.0,0.0
mx03.oxsus-vadesecure.net,4,0,65,4306,65.0,4306.0
mail-oln040092254091.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
ds-geoycpi-uno-lite.gycpi.b.yahoodns.net,11,0,0,0,0.0,0.0
mta.mail-skymilesshoppingsupport.com,2,0,0,0,0.0,0.0
p52-buy.itunes-apple.com.akadns.net,1,0,15,822,15.0,822.0
p31-btmmdns.icloud.com.akadns.net,6,0,0,0,0.0,0.0
p26-imap.mail.me.com.akadns.net,2,0,0,0,0.0,0.0
disc801.prod.do.dsp.mp.microsoft.com,11,0,0,0,0.0,0.0
gs.apple.com.akadns.net,36,0,0,0,0.0,0.0
sessiondirectory.xboxlive.com,2,0,129,7062,129.0,7062.0
notificationinbox.xboxlive.com,2,0,43,2358,43.0,2358.0
r2---sn-ab5l6ndr.googlevideo.com,3,0,6403,268926,6403.0,268926.0
mail-eopbgr770133.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
ofs-58d9032d0ecfec60814904e25bca47f5.listen.overdrive.com,2,0,0,0,0.0,0.0
geo.search-gtm.spotxchange.com.akadns.net,2,0,0,0,0.0,0.0
tp.4d5ad1d2b-frontier.amazon.co.jp,4,0,0,0,0.0,0.0
r6---sn-ab5sznle.gvt1.com,4,0,15,822,15.0,822.0
firebasedynamiclinks-ipv4.googleapis.com,2,0,39,2590,39.0,2590.0
42.90.38.207.zen.spamhaus.org,2,0,0,0,0.0,0.0
mail.mpsonlineservices.com,1,0,0,0,0.0,0.0
g4.smtp-out.mail.findivian.com,2,0,0,0,0.0,0.0
avatars.githubusercontent.com,2,0,0,0,0.0,0.0
builds.soundtrackyourbrand.com,1,0,0,0,0.0,0.0
afd8b3c73e58ecb857602fd803fd2785.safeframe.googlesyndication.com,1,0,0,0,0.0,0.0
www.newlifechristianministry.org,2,0,0,0,0.0,0.0
spring-chicken-aj.twitter.com,4,0,91,6006,91.0,6006.0
r1---sn-ab5l6ndr.gvt1.com,6,0,585,38630,585.0,38630.0
prod.appnexus.map.fastly.net,9,0,0,0,0.0,0.0
collegetowncommunities.residentportal.com,4,0,0,0,0.0,0.0
pnp-connect-production-1950043792.us-east-1.elb.amazonaws.com,6,0,0,0,0.0,0.0
ec2-3-112-221-14.ap-northeast-1.compute.amazonaws.com,4,0,0,0,0.0,0.0
45.6.72.17.leonetprovedor.com.br,8,0,0,0,0.0,0.0
instagram.fewr1-5.fna.fbcdn.net,1,0,63,4158,63.0,4158.0
phonedeviceverification-pa.googleapis.com,5,0,0,0,0.0,0.0
collegetowncommunities.prospectportal.com,4,0,0,0,0.0,0.0
5136d7e7e5a175b53fc8789234850acb.safeframe.googlesyndication.com,1,0,0,0,0.0,0.0
sonic315-14.consmr.mail.bf2.yahoo.com,5,0,118,7760,118.0,7760.0
array615.prod.do.dsp.mp.microsoft.com,5,0,10,552,10.0,552.0
www.mitpressjournals.org,2,0,0,0,0.0,0.0
alt1.aspmx.l.google.com,17,0,357,23322,357.0,23322.0
alt2.aspmx.l.google.com,10,0,25,1634,25.0,1634.0
alt4.aspmx.l.google.com,8,0,271,17838,271.0,17838.0
alt3.aspmx.l.google.com,7,0,22,1436,22.0,1436.0
rest-lb-virginia.gtinative.cloudplatform.mcafee.com,6,0,0,0,0.0,0.0
princeton.nml3.naxosmusiclibrary.com,14,0,0,0,0.0,0.0
s2.googleusercontent.com,21,0,21,882,21.0,882.0
us-east-ad-track.aralego.com,4,0,0,0,0.0,0.0
221.232.223.199.bc.googleusercontent.com,13,0,0,0,0.0,0.0
c-69-250-156-161.hsd1.va.comcast.net,4,0,0,0,0.0,0.0
1.outbound2.em.boscovs.com,2,0,0,0,0.0,0.0
p.qiao.e.shifen.com,1,0,0,0,0.0,0.0
cd7bf274b001116263b47d4e49c3f447.safeframe.googlesyndication.com,1,0,0,0,0.0,0.0
wholesomeventures.com,1,0,0,0,0.0,0.0
r3---sn-ab5szn7d.gvt1.com,17,0,0,0,0.0,0.0
guc3-accesspoint-b-b441.ap.spotify.com,1,0,73,4862,73.0,4862.0
r1---sn-ab5l6nzr.googlevideo.com,14,0,0,0,0.0,0.0
webservice.logmein.com.akadns.net,1,0,8,536,8.0,536.0
array503.prod.do.dsp.mp.microsoft.com,4,0,21,1158,21.0,1158.0
29-230-47-212.rev.cloud.scaleway.com,6,0,0,0,0.0,0.0
fullcopy-dishdigital.cs16.force.com,4,0,0,0,0.0,0.0
8ceb78c8-8cdf-44f3-a88f-0cc5b8051606.probe.performance.dropbox.com,1,0,0,0,0.0,0.0
p17-keyvalueservice.icloud.com,5,0,0,0,0.0,0.0
r2---sn-ab5szn76.googlevideo.com,4,0,0,0,0.0,0.0
seeded-session-images.scdn.co,8,0,0,0,0.0,0.0
evercore-com.mail.protection.outlook.com,4,0,30,1632,30.0,1632.0
r2---sn-vgqskn7l.googlevideo.com,4,0,0,0,0.0,0.0
onenoteonlinesync.onenote.com,8,0,398,26296,398.0,26296.0
naxosmusiclibrary.com,4,0,0,0,0.0,0.0
qagpublic.qg3.apps.qualys.com,4,0,0,0,0.0,0.0
nsg-static-26.139.75.182-airtel.com,6,0,0,0,0.0,0.0
sync-644-us-west-2.sync.services.mozilla.com,14,0,51,2922,51.0,2922.0
host-176-37-177-78.la.net.ua,4,0,0,0,0.0,0.0
78f8f9e22b18bcfec4bc88c3e9c7f752.fp.measure.office.com,1,0,14,768,14.0,768.0
a27-127.smtp-out.us-west-2.amazonses.com,2,0,0,0,0.0,0.0
wix-engage-visitors-prod-2.firebaseio.com,1,0,0,0,0.0,0.0
v163-44-155-9.a010.g.sin1.static.cnode.io,8,0,0,0,0.0,0.0
lib-staff626.pu.win.princeton.edu,6,0,0,0,0.0,0.0
r5---sn-ab5szn7s.googlevideo.com,3,0,903,37926,903.0,37926.0
o18.ck.n.convertkit.com,12,0,32,2112,32.0,2112.0
r4---sn-ab5sznle.googlevideo.com,5,0,34870,1464540,34870.0,1464540.0
r5---sn-vgqsknll.googlevideo.com,4,0,0,0,0.0,0.0
r6---sn-vgqskn7z.googlevideo.com,4,0,0,0,0.0,0.0
vpn10-client-128-112-71-159.princeton.edu,2,0,0,0,0.0,0.0
prod.webextstoragesync.prod.cloudops.mozgcp.net,16,0,270,15456,270.0,15456.0
go.trouter.teams.microsoft.com,8,0,0,0,0.0,0.0
sync-607-us-west-2.sync.services.mozilla.com,2,0,0,0,0.0,0.0
mail-mw2nam10on2074.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
duet.nyc3.cdn.digitaloceanspaces.com,2,0,0,0,0.0,0.0
13.224.92.34.bc.googleusercontent.com,12,0,0,0,0.0,0.0
instagram.fewr1-3.fna.fbcdn.net,1,0,4,264,4.0,264.0
8d8adca14b490542f360242633c8fe02.safeframe.googlesyndication.com,1,0,0,0,0.0,0.0
daypass.api-glb.smoot.apple.com,1,0,0,0,0.0,0.0
cl5-cdn.origin-apple.com.akadns.net,4,0,6,404,6.0,404.0
mail-eopbgr690081.outbound.protection.outlook.com,9,0,64,3456,64.0,3456.0
www2.nationalbookswap.com,45,0,0,0,0.0,0.0
www.northboulderparkapts.com,1,0,5228,282400,5228.0,282400.0
792a311e39c38494f0f59dab5ee53079.fp.measure.office.com,2,0,0,0,0.0,0.0
r2---sn-t0a7ln7d.googlevideo.com,4,0,0,0,0.0,0.0
o2.delivery.memberclicks-mail.net,2,0,0,0,0.0,0.0
softlivingmatter.slack.com,4,0,0,0,0.0,0.0
patron-api-gateway-prod.tjwpzj5rky.us-east-1.elasticbeanstalk.com,2,0,0,0,0.0,0.0
p18-buy.itunes-apple.com.akadns.net,4,0,76,4164,76.0,4164.0
service.udc-prod.wsroute.mathworks.com,25,0,0,0,0.0,0.0
r1---sn-ab5szn7y.googlevideo.com,1,0,1288,54096,1288.0,54096.0
p4-af4h4nyvnlsa4-ra5mqr6dufnfwbmq-if-v6exp3-v4.metric.gstatic.com,2,0,0,0,0.0,0.0
udc-service-prod-457246397.us-east-1.elb.amazonaws.com,6,0,0,0,0.0,0.0
r2---sn-ab5sznlk.gvt1.com,5,0,0,0,0.0,0.0
mail-bn7nam10on2095.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
200.252.30.192.list.dnswl.org,2,0,0,0,0.0,0.0
mc100mcprodstorage.table.core.windows.net,2,0,0,0,0.0,0.0
strategicintervention.com,2,0,0,0,0.0,0.0
github.com.lookup.dkimwl.org,2,0,0,0,0.0,0.0
guc3-accesspoint-b-55hn.ap.spotify.com,1,0,22,1460,22.0,1460.0
use-application-dns.net,1,0,0,0,0.0,0.0
2.us.pool.ntp.org,6,0,13,546,13.0,546.0
static-108-5-106-139.nwrknj.fios.verizon.net,2,0,0,0,0.0,0.0
vpn10-client-128-112-70-185.princeton.edu,222,0,0,0,0.0,0.0
global-dealer-ssl.spotify.com,2,0,301,20026,301.0,20026.0
95.92.107.40.list.dnswl.org,2,0,0,0,0.0,0.0
www.associationuniverse.com,1,0,0,0,0.0,0.0
a23-13-165-163.deploy.static.akamaitechnologies.com,6,0,0,0,0.0,0.0
a23-13-171-27.deploy.static.akamaitechnologies.com,6,0,0,0,0.0,0.0
api.aalaslearninglibrary.org,6,0,0,0,0.0,0.0
cf-images.us-east-1.prod.boltdns.net,13,0,0,0,0.0,0.0
applicationsonline.sharefileftp.com,6,0,0,0,0.0,0.0
arbornetworks.compliance.flexnetoperations.com,12,0,46,2508,46.0,2508.0
aggregage.com.lookup.dkimwl.org,2,0,0,0,0.0,0.0
atlas-visibility.arbor.net,6,0,0,0,0.0,0.0
english-rutgers-edu.mail.protection.outlook.com,3,0,0,0,0.0,0.0
cap.blackboardconnect.com,6,0,0,0,0.0,0.0
mail6.salemeducationemail.com,3,0,0,0,0.0,0.0
ec2-23-20-178-153.compute-1.amazonaws.com,6,0,0,0,0.0,0.0
dbs-intra-centralus-01.database.windows.net,6,0,0,0,0.0,0.0
ellucian-saas-princeton-files.s3.amazonaws.com,6,0,0,0,0.0,0.0
efulfilleast.blob.core.windows.net,6,0,0,0,0.0,0.0
edx.standardandpoors.com,5,0,0,0,0.0,0.0
aad.cs.dds.microsoft.com,11,0,41,2250,41.0,2250.0
ec2-18-223-210-83.us-east-2.compute.amazonaws.com,5,0,0,0,0.0,0.0
4197cb2b0ac881aa24b9e1b2177a6f2c.safeframe.googlesyndication.com,1,0,0,0,0.0,0.0
fitpredictor-proxy.sspinc.io,2,0,0,0,0.0,0.0
chatsvcagg.svcs.teams.office.com,4,0,0,0,0.0,0.0
client-telemetry.snowflakecomputing.com,6,0,0,0,0.0,0.0
ecgpe.healthtechnologygroup.com,6,0,0,0,0.0,0.0
exposure-analytics.insight.rapid7.com,6,0,0,0,0.0,0.0
ftp.winstonfinancial.com,6,0,0,0,0.0,0.0
google-maven-repository.googlecode.com,6,0,0,0,0.0,0.0
linux-update-adc.oracle.com,6,0,0,0,0.0,0.0
lfodown01-b-2066797419.us-west-1.elb.amazonaws.com,10,0,0,0,0.0,0.0
lfoup01-b-1269267964.us-west-1.elb.amazonaws.com,10,0,0,0,0.0,0.0
MCARapp.tessituranetworkramp.com,6,0,0,0,0.0,0.0
vpn10-client-128-112-70-244.princeton.edu,110,0,0,0,0.0,0.0
o15.m.reply1.ebay.com,2,0,0,0,0.0,0.0
hrblock.com.ssl.d1.sc.omtrdc.net,4,0,0,0,0.0,0.0
o196.em.mta4.shspma.com,2,0,0,0,0.0,0.0
mail-eopbgr90057.outbound.protection.outlook.com,4,0,0,0,0.0,0.0
mpclktransfer01.huronconsultinggroup.com,6,0,0,0,0.0,0.0
nc45457.us-east-1.snowflakecomputing.com,10,0,0,0,0.0,0.0
smtp-coi-g07-018.aweber.com,2,0,0,0,0.0,0.0
vpn12-client-172-20-216-171.princeton.edu,6,0,0,0,0.0,0.0
mccarter-org.mail.protection.outlook.com,6,0,0,0,0.0,0.0
pace-clientfiles.efi.com,6,0,0,0,0.0,0.0
p01-swscan.apple.com.akadns.net,6,0,0,0,0.0,0.0
ocsp.snowflakecomputing.com,6,0,0,0,0.0,0.0
planning-a434573.pbcs.us6.oraclecloud.com,6,0,0,0,0.0,0.0
planning3-a434573.pbcs.us6.oraclecloud.com,6,0,0,0,0.0,0.0
planning-test-a434573.pbcs.us6.oraclecloud.com,6,0,0,0,0.0,0.0
planning3-test-a434573.pbcs.us6.oraclecloud.com,6,0,0,0,0.0,0.0
princeton-staging.pure.elsevier.com,6,0,0,0,0.0,0.0
princetonsandbox.bluera.com,6,0,0,0,0.0,0.0
princetonupdates.reuniontechnologies.com,6,0,0,0,0.0,0.0
privateinformant.burgiss.com,6,0,0,0,0.0,0.0
princo-robertson.gateway.solovis.com,6,0,0,0,0.0,0.0
e66bc360-a432-4212-85f8-535a8a37002c.probe.performance.dropbox.com,4,0,0,0,0.0,0.0
productwebintegrations.bccsoftware.com,5,0,0,0,0.0,0.0
puotl.technologypublisher.com,6,0,0,0,0.0,0.0
